start_date,end_date,location,court_surface,prize_money,currency,year,player_id,player_name,opponent_id,opponent_name,tournament,round,num_sets,sets_won,games_won,games_against,tiebreaks_won,tiebreaks_total,serve_rating,aces,double_faults,first_serve_made,first_serve_attempted,first_serve_points_made,first_serve_points_attempted,round_num,nation,match_ID
2/14/2011,2/19/2011,MEX,Clay,,,2011,juan-pablo-murra_karim-arem,,daniel-shebshayevich_yuanfeng-li,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,0,7,12,0,0,,,,,,,,4,MEX,582
2/14/2011,2/19/2011,MEX,Clay,,,2011,juan-pablo-murra_karim-arem,,oliverio-ortega-lorandi_patricio-betancourt-gonzalez,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,2,12,4,0,0,,,,,,,,3,MEX,583
2/14/2011,2/19/2011,MEX,Clay,,,2011,julio-ricardo-olaya,,bernardo-repsold-de-sanson,,jalisco-junior-cup-2011_itf_juniors0,3rd Round Qualifying,2,2,12,7,0,0,,,,,,,,1,MEX,584
2/14/2011,2/19/2011,MEX,Clay,,,2011,julio-ricardo-olaya,,pablo-dubin,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,2,12,4,0,0,,,,,,,,-1,MEX,585
2/14/2011,2/19/2011,MEX,Clay,,,2011,julio-ricardo-olaya,,ricardo-corona-batiz,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,3,1,13,16,0,1,,,,,,,,2,MEX,586
2/14/2011,2/19/2011,MEX,Clay,,,2011,julio-ricardo-olaya,,victor-cirigo,,jalisco-junior-cup-2011_itf_juniors0,2nd Round Qualifying,2,2,12,7,0,0,,,,,,,,0,MEX,587
2/14/2011,2/19/2011,MEX,Clay,,,2011,julio-ricardo-olaya_raul-mendez,,edgar-lopez_everth-dzib-peraza,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,0,5,12,0,0,,,,,,,,3,MEX,588
2/14/2011,2/19/2011,MEX,Clay,,,2011,karim-arem,,patricio-betancourt-gonzalez,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,2,12,8,0,0,,,,,,,,3,MEX,589
2/14/2011,2/19/2011,MEX,Clay,,,2011,karim-arem,,santiago-cevallos,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,2,12,3,0,0,,,,,,,,2,MEX,590
2/14/2011,2/19/2011,MEX,Clay,,,2011,karim-arem,,yuanfeng-li,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,0,7,13,0,0,,,,,,,,4,MEX,591
2/14/2011,2/19/2011,MEX,Clay,,,2011,kevin-riley,,cesar-dalí-vazquez-navarro,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,0,6,12,0,0,,,,,,,,-1,MEX,592
2/14/2011,2/19/2011,MEX,Clay,,,2011,lamar-remy,,antonio-reynoso,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,3,1,14,19,1,1,,,,,,,,2,MEX,593
2/14/2011,2/19/2011,MEX,Clay,,,2011,lamar-remy_yifan-dang,,daniel-khanin_richard-del-nunzio,,jalisco-junior-cup-2011_itf_juniors0,Quarter-Finals,2,1,12,12,0,0,,,,,,,,5,MEX,594
2/14/2011,2/19/2011,MEX,Clay,,,2011,lamar-remy_yifan-dang,,diego-loya_eduardo-bringold,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,2,12,3,0,0,,,,,,,,3,MEX,595
2/14/2011,2/19/2011,MEX,Clay,,,2011,lamar-remy_yifan-dang,,jesus-omar-cordoba_rafa-orantes,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,1,7,8,0,0,,,,,,,,4,MEX,596
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-enrique-barrientos,,alex-fennell,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,0,7,12,0,0,,,,,,,,3,MEX,597
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-enrique-barrientos,,elliot-carnello,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,2,12,5,0,0,,,,,,,,2,MEX,598
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-enrique-barrientos_mariano-porter,,daniel-khanin_richard-del-nunzio,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,1,11,12,1,1,,,,,,,,3,MEX,599
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-fernando-garcia,,edgar-lopez,,jalisco-junior-cup-2011_itf_juniors0,Quarter-Finals,2,0,10,13,0,1,,,,,,,,5,MEX,600
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-fernando-garcia,,gerardo-villalon,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,2,13,7,1,1,,,,,,,,2,MEX,601
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-fernando-garcia,,ricardo-corona-batiz,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,3,2,14,12,0,0,,,,,,,,3,MEX,602
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-fernando-garcia,,santiago-munoz-quiroga,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,2,13,7,1,1,,,,,,,,4,MEX,603
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-fernando-garcia_rogelio-siller,,antonio-reynoso_behzad-kevin-minavi,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,2,12,3,0,0,,,,,,,,4,MEX,604
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-fernando-garcia_rogelio-siller,,armando-moreno-betanzos_bernardo-repsold-de-sanson,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,2,12,4,0,0,,,,,,,,3,MEX,605
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-fernando-garcia_rogelio-siller,,igal-mostkov_iznaur-akhmaev,,jalisco-junior-cup-2011_itf_juniors0,Quarter-Finals,2,0,6,13,0,0,,,,,,,,5,MEX,606
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-german-graciano-casillas,,xabier-saavedra,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,0,2,12,0,0,,,,,,,,-1,MEX,607
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-manuel-rodriguez,,carter-lin,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,0,6,12,0,0,,,,,,,,3,MEX,608
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-manuel-rodriguez,,rodolfo-jauregui-sainz-de-rozas,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,3,2,15,14,0,0,,,,,,,,2,MEX,609
2/14/2011,2/19/2011,MEX,Clay,,,2011,luis-rodrigo-ortega,,fernando-gortazar-marin,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,3,1,16,19,1,1,,,,,,,,-1,MEX,610
2/14/2011,2/19/2011,MEX,Clay,,,2011,marcos-massonneau,,cesar-alvarez-de-la-mora,,jalisco-junior-cup-2011_itf_juniors0,2nd Round Qualifying,2,2,12,4,0,0,,,,,,,,0,MEX,611
2/14/2011,2/19/2011,MEX,Clay,,,2011,marcos-massonneau,,juan-pablo-gonzalez,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,2,12,1,0,0,,,,,,,,-1,MEX,612
2/14/2011,2/19/2011,MEX,Clay,,,2011,marcos-massonneau,,vitor-oliveira,,jalisco-junior-cup-2011_itf_juniors0,3rd Round Qualifying,2,0,9,13,0,1,,,,,,,,1,MEX,613
2/14/2011,2/19/2011,MEX,Clay,,,2011,mariano-porter,,carlos-ferreyros,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,2,12,7,0,0,,,,,,,,2,MEX,614
2/14/2011,2/19/2011,MEX,Clay,,,2011,mariano-porter,,yuanfeng-li,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,0,7,12,0,0,,,,,,,,3,MEX,615
2/14/2011,2/19/2011,MEX,Clay,,,2011,mario-alberto-loyola-de-los-cobos,,jacob-rose,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,3,1,10,16,0,0,,,,,,,,-1,MEX,616
2/14/2011,2/19/2011,MEX,Clay,,,2011,mate-cutura,,antonio-reynoso,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,2,12,7,0,0,,,,,,,,3,MEX,617
2/14/2011,2/19/2011,MEX,Clay,,,2011,mate-cutura,,hector-ramirez-rodriguez,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,2,12,6,0,0,,,,,,,,2,MEX,618
2/14/2011,2/19/2011,MEX,Clay,,,2011,mate-cutura,,hyeon-chung,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,2,13,7,1,1,,,,,,,,4,MEX,619
2/14/2011,2/19/2011,MEX,Clay,,,2011,mate-cutura,,richard-del-nunzio,,jalisco-junior-cup-2011_itf_juniors0,Quarter-Finals,2,0,6,13,0,1,,,,,,,,5,MEX,620
2/14/2011,2/19/2011,MEX,Clay,,,2011,mate-cutura_walner-espinoza,,gerardo-villalon_luis-manuel-rodriguez,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,2,12,6,0,0,,,,,,,,3,MEX,621
2/14/2011,2/19/2011,MEX,Clay,,,2011,mate-cutura_walner-espinoza,,igal-mostkov_iznaur-akhmaev,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,1,8,10,0,0,,,,,,,,4,MEX,622
2/14/2011,2/19/2011,MEX,Clay,,,2011,matthew-samberg,,jorge-andres-forseck-plauchu,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,0,7,13,0,0,,,,,,,,2,MEX,623
2/14/2011,2/19/2011,MEX,Clay,,,2011,mauricio-fosado-lopez,,hyeon-chung,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,0,7,12,0,0,,,,,,,,3,MEX,624
2/14/2011,2/19/2011,MEX,Clay,,,2011,mauricio-fosado-lopez,,yifan-dang,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,3,2,13,9,0,0,,,,,,,,2,MEX,625
2/14/2011,2/19/2011,MEX,Clay,,,2011,miguel-ordorica,,elliot-carnello,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,0,1,12,0,0,,,,,,,,-1,MEX,626
2/14/2011,2/19/2011,MEX,Clay,,,2011,oliverio-ortega-lorandi,,vitor-oliveira,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,0,7,12,0,0,,,,,,,,2,MEX,627
2/14/2011,2/19/2011,MEX,Clay,,,2011,oliverio-ortega-lorandi_patricio-betancourt-gonzalez,,juan-pablo-murra_karim-arem,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,0,4,12,0,0,,,,,,,,3,MEX,628
2/14/2011,2/19/2011,MEX,Clay,,,2011,omar-santiagonunez-ahumada,,eduardo-bringold,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,0,4,12,0,0,,,,,,,,-1,MEX,629
2/14/2011,2/19/2011,MEX,Clay,,,2011,pablo-dubin,,julio-ricardo-olaya,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,0,4,12,0,0,,,,,,,,-1,MEX,630
2/14/2011,2/19/2011,MEX,Clay,,,2011,pablo-landa-catan,,ignacio-plascencia-yanez,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,3,1,15,16,0,0,,,,,,,,-1,MEX,631
2/14/2011,2/19/2011,MEX,Clay,,,2011,patricio-betancourt-gonzalez,,henry-moore,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,2,12,2,0,0,,,,,,,,2,MEX,632
2/14/2011,2/19/2011,MEX,Clay,,,2011,patricio-betancourt-gonzalez,,karim-arem,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,0,8,12,0,0,,,,,,,,3,MEX,633
2/14/2011,2/19/2011,MEX,Clay,,,2011,patricio-zarazua,,alvaro-de-la-fuente,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,2,12,5,0,0,,,,,,,,-1,MEX,634
2/14/2011,2/19/2011,MEX,Clay,,,2011,patricio-zarazua,,federico-xavier-ruiz-acevedo,,jalisco-junior-cup-2011_itf_juniors0,3rd Round Qualifying,2,0,7,12,0,0,,,,,,,,1,MEX,635
2/14/2011,2/19/2011,MEX,Clay,,,2011,patricio-zarazua,,gabriel-alvarez-rodriguez,,jalisco-junior-cup-2011_itf_juniors0,2nd Round Qualifying,2,2,12,4,0,0,,,,,,,,0,MEX,636
2/14/2011,2/19/2011,MEX,Clay,,,2011,paulo-eduardo-orozco-rodriguez,,yuanfeng-li,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,0,2,12,0,0,,,,,,,,2,MEX,637
2/14/2011,2/19/2011,MEX,Clay,,,2011,pedro-wagner,,edgar-lopez,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,3,1,10,17,0,0,,,,,,,,3,MEX,638
2/14/2011,2/19/2011,MEX,Clay,,,2011,pedro-wagner,,rogelio-siller,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,2,13,8,1,1,,,,,,,,2,MEX,639
2/14/2011,2/19/2011,MEX,Clay,,,2011,peter-kevin-colliard,,agustin-visokolskis,,jalisco-junior-cup-2011_itf_juniors0,2nd Round Qualifying,2,0,4,12,0,0,,,,,,,,0,MEX,640
2/14/2011,2/19/2011,MEX,Clay,,,2011,peter-kevin-colliard,,alejandro-velazquez-duran,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,2,12,5,0,0,,,,,,,,-1,MEX,641
2/14/2011,2/19/2011,MEX,Clay,,,2011,rafael-belmar,,eduardo-ugalde,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,2,12,5,0,0,,,,,,,,-1,MEX,642
2/14/2011,2/19/2011,MEX,Clay,,,2011,rafael-belmar,,elliot-carnello,,jalisco-junior-cup-2011_itf_juniors0,2nd Round Qualifying,2,0,2,12,0,0,,,,,,,,0,MEX,643
2/14/2011,2/19/2011,MEX,Clay,,,2011,rafael-gentil,,juan-manuel-baez-bolanos,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,3,1,12,18,1,1,,,,,,,,-1,MEX,644
2/14/2011,2/19/2011,MEX,Clay,,,2011,rafa-orantes,,ivar-jose-aramburu-contreras,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,0,7,12,0,0,,,,,,,,2,MEX,645
2/14/2011,2/19/2011,MEX,Clay,,,2011,raul-contreras-najera,,camilo-vela-montano,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,0,4,12,0,0,,,,,,,,-1,MEX,646
2/14/2011,2/19/2011,MEX,Clay,,,2011,raul-mendez,,federico-xavier-ruiz-acevedo,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,3,1,8,15,0,0,,,,,,,,2,MEX,647
2/14/2011,2/19/2011,MEX,Clay,,,2011,rene-toral,,ignacio-garrido-guzman,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,2,13,8,0,0,,,,,,,,-1,MEX,648
2/14/2011,2/19/2011,MEX,Clay,,,2011,rene-toral,,jacob-rose,,jalisco-junior-cup-2011_itf_juniors0,2nd Round Qualifying,2,2,12,0,0,0,,,,,,,,0,MEX,649
2/14/2011,2/19/2011,MEX,Clay,,,2011,rene-toral,,richard-del-nunzio,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,0,5,12,0,0,,,,,,,,2,MEX,650
2/14/2011,2/19/2011,MEX,Clay,,,2011,rene-toral,,xabier-saavedra,,jalisco-junior-cup-2011_itf_juniors0,3rd Round Qualifying,2,2,12,5,0,0,,,,,,,,1,MEX,651
2/14/2011,2/19/2011,MEX,Clay,,,2011,rene-toral_santiago-pinto,,abhishek-alla_matthew-samberg,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,2,13,8,1,1,,,,,,,,3,MEX,652
2/14/2011,2/19/2011,MEX,Clay,,,2011,rene-toral_santiago-pinto,,diego-pedraza_hyeon-chung,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,1,10,7,0,0,,,,,,,,4,MEX,653
2/14/2011,2/19/2011,MEX,Clay,,,2011,rene-torti,,bernardo-repsold-de-sanson,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,0,2,12,0,0,,,,,,,,-1,MEX,654
2/14/2011,2/19/2011,MEX,Clay,,,2011,ricardo-corona-batiz,,julio-ricardo-olaya,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,3,2,16,13,1,1,,,,,,,,2,MEX,655
2/14/2011,2/19/2011,MEX,Clay,,,2011,ricardo-corona-batiz,,luis-fernando-garcia,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,3,1,12,14,0,0,,,,,,,,3,MEX,656
2/14/2011,2/19/2011,MEX,Clay,,,2011,richard-del-nunzio,,brayden-schnur,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,2,12,6,0,0,,,,,,,,4,MEX,657
2/14/2011,2/19/2011,MEX,Clay,,,2011,richard-del-nunzio,,edgar-lopez,,jalisco-junior-cup-2011_itf_juniors0,Semi-Finals,3,2,16,10,0,0,,,,,,,,6,MEX,658
2/14/2011,2/19/2011,MEX,Clay,,,2011,richard-del-nunzio,,iznaur-akhmaev,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,3,2,18,13,0,1,,,,,,,,3,MEX,659
2/14/2011,2/19/2011,MEX,Clay,,,2011,richard-del-nunzio,,juan-pablo-murra,,jalisco-junior-cup-2011_itf_juniors0,Finals,3,1,14,19,1,2,,,,,,,,7,MEX,660
2/14/2011,2/19/2011,MEX,Clay,,,2011,richard-del-nunzio,,mate-cutura,,jalisco-junior-cup-2011_itf_juniors0,Quarter-Finals,2,2,13,6,1,1,,,,,,,,5,MEX,661
2/14/2011,2/19/2011,MEX,Clay,,,2011,richard-del-nunzio,,rene-toral,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,2,12,5,0,0,,,,,,,,2,MEX,662
2/14/2011,2/19/2011,MEX,Clay,,,2011,riley-lorenz,,jorge-enrique-gonzalez-aramburu,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,0,8,12,0,0,,,,,,,,-1,MEX,663
2/14/2011,2/19/2011,MEX,Clay,,,2011,rodolfo-jauregui-sainz-de-rozas,,luis-manuel-rodriguez,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,3,1,14,15,0,0,,,,,,,,2,MEX,664
2/14/2011,2/19/2011,MEX,Clay,,,2011,rodolfo-jauregui-sainz-de-rozas_santiago-munoz-quiroga,,alex-fennell_brayden-schnur,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,1,6,10,0,0,,,,,,,,3,MEX,665
2/14/2011,2/19/2011,MEX,Clay,,,2011,rodolfo-jauregui-sainz-de-rozas_santiago-munoz-quiroga,,diego-pedraza_hyeon-chung,,jalisco-junior-cup-2011_itf_juniors0,Quarter-Finals,2,2,12,5,0,0,,,,,,,,5,MEX,666
2/14/2011,2/19/2011,MEX,Clay,,,2011,rodolfo-jauregui-sainz-de-rozas_santiago-munoz-quiroga,,edgar-lopez_everth-dzib-peraza,,jalisco-junior-cup-2011_itf_juniors0,Semi-Finals,2,1,10,7,0,0,,,,,,,,6,MEX,667
2/14/2011,2/19/2011,MEX,Clay,,,2011,rodolfo-jauregui-sainz-de-rozas_santiago-munoz-quiroga,,joao-araujo_pedro-wagner,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,2,12,5,0,0,,,,,,,,4,MEX,668
2/14/2011,2/19/2011,MEX,Clay,,,2011,rodrigo-tico,,vitor-oliveira,,jalisco-junior-cup-2011_itf_juniors0,1st Round Qualifying,2,0,9,13,0,1,,,,,,,,-1,MEX,669
2/14/2011,2/19/2011,MEX,Clay,,,2011,rogelio-siller,,pedro-wagner,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,0,8,13,0,1,,,,,,,,2,MEX,670
2/14/2011,2/19/2011,MEX,Clay,,,2011,santiago-cevallos,,karim-arem,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,0,3,12,0,0,,,,,,,,2,MEX,671
2/14/2011,2/19/2011,MEX,Clay,,,2011,santiago-munoz-quiroga,,abhishek-alla,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,3,2,16,14,0,0,,,,,,,,3,MEX,672
2/14/2011,2/19/2011,MEX,Clay,,,2011,santiago-munoz-quiroga,,daniel-shebshayevich,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,2,2,13,7,0,0,,,,,,,,2,MEX,673
2/14/2011,2/19/2011,MEX,Clay,,,2011,santiago-munoz-quiroga,,luis-fernando-garcia,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,0,7,13,0,1,,,,,,,,4,MEX,674
2/14/2011,2/19/2011,MEX,Clay,,,2011,santiago-pinto,,santiago-salazar,,jalisco-junior-cup-2011_itf_juniors0,Round of 64,3,1,9,13,1,1,,,,,,,,2,MEX,675
2/14/2011,2/19/2011,MEX,Clay,,,2011,santiago-salazar,,alan-nunez-aguilera,,jalisco-junior-cup-2011_itf_juniors0,Round of 32,2,2,12,7,0,0,,,,,,,,3,MEX,676
2/14/2011,2/19/2011,MEX,Clay,,,2011,santiago-salazar,,edgar-lopez,,jalisco-junior-cup-2011_itf_juniors0,Round of 16,2,0,4,12,0,0,,,,,,,,4,MEX,677
2/14/2011,2/19/2011,MEX,Clay,,,2011,santiago-salazar,,elliot-carnello,,jalisco-junior-cup-2011_itf_juniors0,3rd Round Qualifying,2,2,12,6,0,0,,,,,,,,1,MEX,678
